dive_number,date,prompt_number,prompt,accepted_answers,tier,points,answer
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Açorda alentejana
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Açorda de bacalhau
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Açorda de marisco
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Adafina
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Adoquín del Pilar
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Ajo cabañil
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Ajo harina
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Ajo huevo
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Deep cut,85,Ajoarriero
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Aioli
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Albóndigas
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Arroz con leche
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Arroz con pollo
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Bacalhau
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Basque cheesecake
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Bocadillo
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Buñuelos
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Caldo verde
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Rare,60,Chicharrón
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Calamares
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Chorizo
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Empanada
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Flan
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Gazpacho
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Jamón
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Pastel de nata
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Schooler,30,Patatas bravas
56,2026-09-09,3,Name a Spanish or Portuguese dish,841,Plankton,10,Churros
56,2026-09-09,4,Name an aquatic mammal,353,One in a Krillion,100,Desman
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Acrophoca
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Aegicetus
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Aegyptocetus
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Aetiocetus
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,African Clawless Otter
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,African Manatee
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,African Marsh Rat
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Allodesmus
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Amazonian Manatee
56,2026-09-09,4,Name an aquatic mammal,353,Deep cut,85,Ambulocetus
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Amazon river dolphin
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Baleen Whale
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Beluga
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Bottlenose Dolphin
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Capybara
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Dugong
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Elephant seal
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Fur Seal
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Gray whale
56,2026-09-09,4,Name an aquatic mammal,353,Rare,60,Harbor seal
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Beaver
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Blue whale
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Hippopotamus
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Manatee
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Orca
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Polar bear
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Sea lion
56,2026-09-09,4,Name an aquatic mammal,353,Schooler,30,Sea otter
56,2026-09-09,4,Name an aquatic mammal,353,Plankton,10,Dolphin
56,2026-09-09,4,Name an aquatic mammal,353,Plankton,10,Otter
56,2026-09-09,4,Name an aquatic mammal,353,Plankton,10,Seal
56,2026-09-09,5,Name a carnivorous mammal,1438,One in a Krillion,100,Northern grasshopper mouse
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Aba Roundleaf Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Aberdare Mole Shrew
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Abo Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Abyssinian Genet
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Adam's Horseshoe Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Adcrocuta
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Adelphailurus
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Aellen's Long-Fingered Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Aellen's Roundleaf Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Deep cut,85,Aelurodon
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Aardvark
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Aardwolf
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,African civet
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,African wild dog
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Amazon River Dolphin
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Anteater
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Arctic fox
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Armadillo
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Badger
56,2026-09-09,5,Name a carnivorous mammal,1438,Rare,60,Beluga whale
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Bat
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Bobcat
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Cougar
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Coyote
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Dolphin
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Ferret
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Hyena
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Jackal
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Jaguar
56,2026-09-09,5,Name a carnivorous mammal,1438,Schooler,30,Lynx
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Cheetah
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Domestic cat
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Fox
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Leopard
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Lion
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Polar bear
56,2026-09-09,5,Name a carnivorous mammal,1438,Plankton,10,Tiger
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,.io game
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,4X
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Action horror
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Action puzzle
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Action roguelike
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Action RTS
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Action-strategy game
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Advergame
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Aim trainer
56,2026-09-09,6,Name a video game genre,246,Deep cut,85,Alternate reality game
56,2026-09-09,6,Name a video game genre,246,Rare,60,Action RPG
56,2026-09-09,6,Name a video game genre,246,Rare,60,Action-adventure
56,2026-09-09,6,Name a video game genre,246,Rare,60,Basketball game
56,2026-09-09,6,Name a video game genre,246,Rare,60,Beat 'em up
56,2026-09-09,6,Name a video game genre,246,Rare,60,Board game
56,2026-09-09,6,Name a video game genre,246,Rare,60,Card game
56,2026-09-09,6,Name a video game genre,246,Rare,60,Casino game
56,2026-09-09,6,Name a video game genre,246,Rare,60,Casual
56,2026-09-09,6,Name a video game genre,246,Rare,60,City builder
56,2026-09-09,6,Name a video game genre,246,Rare,60,Cooking game
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Arcade
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Battle royale
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Fighting
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Horror
56,2026-09-09,6,Name a video game genre,246,Schooler,30,MMO
56,2026-09-09,6,Name a video game genre,246,Schooler,30,MMORPG
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Open world
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Platformer
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Real-time strategy
56,2026-09-09,6,Name a video game genre,246,Schooler,30,Roguelike
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Action
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Adventure
56,2026-09-09,6,Name a video game genre,246,Plankton,10,First-person shooter
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Puzzle
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Racing
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Role-playing game
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Shooter
56,2026-09-09,6,Name a video game genre,246,Plankton,10,Sports
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Abbey
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Access
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Access Road
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Acre
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Airport
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Airwalk
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Alameda
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Alcove
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Allowance
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Deep cut,85,Amble
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Alley
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Bay
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Beach
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Beltway
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Bend
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Bluff
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Bridge
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Brook
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Bypass
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Rare,60,Canyon
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Schooler,30,Circle
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Schooler,30,Highway
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Schooler,30,Parkway
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Schooler,30,Place
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Avenue
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Boulevard
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Court
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Drive
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Lane
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Road
56,2026-09-09,7,Name a street suffix (like Street or Avenue),547,Plankton,10,Street
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Ajax
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Brantford
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Cambridge
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Cape Breton
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Chatham-Kent
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Chilliwack
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Clarington
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Coquitlam
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Delta
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Deep cut,85,Etobicoke
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Abbotsford
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Barrie
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Brampton
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Burlington
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Burnaby
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Gatineau
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Guelph
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Kelowna
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Kingston
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Rare,60,Kitchener
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Edmonton
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Halifax
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Hamilton
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,London
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Mississauga
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Niagara Falls
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Quebec City
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Schooler,30,Victoria
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Plankton,10,Calgary
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Plankton,10,Montreal
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Plankton,10,Ottawa
55,2026-09-08,1,"Name a city in Canada with over 100,000 people",76,Plankton,10,Toronto
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,Aama Crab
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,Abaco Tortoise
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,Acorn Barnacle
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,Acorn Weevil
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,Adanson's Mud Turtle
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,African Dwarf Mud Turtle
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,African Forest Turtle
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,African Helmeted Terrapin
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,African Keeled Mud Turtle
55,2026-09-08,2,Name an animal with a shell,1007,Deep cut,85,African Sideneck Turtle
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Abalone
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Barnacle
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Beetle
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Blue crab
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Box turtle
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Cicada
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Cockle
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Crayfish
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Galapagos tortoise
55,2026-09-08,2,Name an animal with a shell,1007,Rare,60,Horseshoe crab
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Armadillo
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Clam
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Conch
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Hermit crab
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Lobster
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Mussel
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Oyster
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Scallop
55,2026-09-08,2,Name an animal with a shell,1007,Schooler,30,Sea turtle
55,2026-09-08,2,Name an animal with a shell,1007,Plankton,10,Crab
55,2026-09-08,2,Name an animal with a shell,1007,Plankton,10,Snail
55,2026-09-08,2,Name an animal with a shell,1007,Plankton,10,Tortoise
55,2026-09-08,3,Name a Middle Eastern dish,841,Deep cut,85,Abgoosht
